% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
528	1	18	30	0	28	277	0	1
528	1	19	28	0	28	277	0	1
529	1	1	3	0	28	277	0	1
529	1	4	42	0	28	277	0	1
529	1	5	1	0	28	277	0	1
529	1	8	43	0	28	277	0	1
529	1	12	2	0	28	277	0	1
529	1	13	4	0	28	277	0	1
529	1	15	45	0	28	277	0	1
529	1	16	44	0	28	277	0	1
530	1	2	14	0	28	277	0	1
530	1	3	29	0	28	277	0	1
530	1	11	16	0	28	277	0	1
530	1	14	15	0	28	277	0	1
530	1	17	27	0	28	277	0	1
530	1	18	30	0	28	277	0	1
530	1	19	28	0	28	277	0	1
530	1	20	13	0	28	277	0	1
531	1	4	42	0	28	277	0	1
531	1	6	39	0	28	277	0	1
531	1	7	38	0	28	277	0	1
531	1	8	43	0	28	277	0	1
531	1	9	36	0	28	277	0	1
531	1	10	37	0	28	277	0	1
531	1	15	45	0	28	277	0	1
531	1	16	44	0	28	277	0	1
532	1	1	3	0	28	277	0	1
532	1	2	14	0	28	277	0	1
532	1	5	1	0	28	277	0	1
532	1	11	16	0	28	277	0	1
532	1	12	2	0	28	277	0	1
532	1	13	4	0	28	277	0	1
532	1	14	15	0	28	277	0	1
532	1	20	13	0	28	277	0	1
533	1	3	29	0	28	277	0	1
533	1	6	39	0	28	277	0	1
533	1	7	38	0	28	277	0	1
533	1	9	36	0	28	277	0	1
533	1	10	37	0	28	277	0	1
533	1	17	27	0	28	277	0	1
533	1	18	30	0	28	277	0	1
533	1	19	28	0	28	277	0	1
534	1	1	3	0	28	277	0	1
534	1	4	42	0	28	277	0	1
534	1	5	1	0	28	277	0	1
534	1	8	43	0	28	277	0	1
534	1	12	2	0	28	277	0	1
534	1	13	4	0	28	277	0	1
534	1	15	45	0	28	277	0	1
534	1	16	44	0	28	277	0	1
535	1	2	14	0	28	277	0	1
535	1	3	29	0	28	277	0	1
535	1	11	16	0	28	277	0	1
535	1	14	15	0	28	277	0	1
535	1	17	27	0	28	277	0	1
535	1	18	30	0	28	277	0	1
535	1	19	28	0	28	277	0	1
535	1	20	13	0	28	277	0	1
536	1	4	42	0	28	277	0	1
536	1	6	39	0	28	277	0	1
536	1	7	38	0	28	277	0	1
536	1	8	43	0	28	277	0	1
536	1	9	36	0	28	277	0	1
536	1	10	37	0	28	277	0	1
536	1	15	45	0	28	277	0	1
536	1	16	44	0	28	277	0	1
537	1	1	3	0	28	277	0	1
537	1	2	14	0	28	277	0	1
537	1	5	1	0	28	277	0	1
537	1	11	16	0	28	277	0	1
537	1	12	2	0	28	277	0	1
537	1	13	4	0	28	277	0	1
537	1	14	15	0	28	277	0	1
537	1	20	13	0	28	277	0	1
538	1	3	29	0	28	277	0	1
538	1	6	39	0	28	277	0	1
538	1	7	38	0	28	277	0	1
538	1	9	36	0	28	277	0	1
538	1	10	37	0	28	277	0	1
538	1	17	27	0	28	277	0	1
538	1	18	30	0	28	277	0	1
538	1	19	28	0	28	277	0	1
539	1	1	3	0	28	277	0	1
539	1	4	42	0	28	277	0	1
539	1	5	1	0	28	277	0	1
539	1	8	43	0	28	277	0	1
539	1	12	2	0	28	277	0	1
539	1	13	4	0	28	277	0	1
539	1	15	45	0	28	277	0	1
539	1	16	44	0	28	277	0	1
540	1	2	14	0	28	277	0	1
540	1	3	29	0	28	277	0	1
540	1	11	16	0	28	277	0	1
540	1	14	15	0	28	277	0	1
540	1	17	27	0	28	277	0	1
540	1	18	30	0	28	277	0	1
540	1	19	28	0	28	277	0	1
540	1	20	13	0	28	277	0	1
541	1	4	42	0	28	277	0	1
541	1	6	39	0	28	277	0	1
541	1	7	38	0	28	277	0	1
541	1	8	43	0	28	277	0	1
541	1	9	36	0	28	277	0	1
541	1	10	37	0	28	277	0	1
541	1	15	45	0	28	277	0	1
541	1	16	44	0	28	277	0	1
542	1	1	3	0	28	277	0	1
542	1	2	14	0	28	277	0	1
542	1	5	1	0	28	277	0	1
542	1	11	16	0	28	277	0	1
542	1	12	2	0	28	277	0	1
542	1	13	4	0	28	277	0	1
542	1	14	15	0	28	277	0	1
542	1	20	13	0	28	277	0	1
543	1	3	29	0	28	277	0	1
543	1	6	39	0	28	277	0	1
543	1	7	38	0	28	277	0	1
543	1	9	36	0	28	277	0	1
543	1	10	37	0	28	277	0	1
543	1	17	27	0	28	277	0	1
543	1	18	30	0	28	277	0	1
543	1	19	28	0	28	277	0	1
544	1	1	3	0	28	277	0	1
544	1	4	42	0	28	277	0	1
544	1	5	1	0	28	277	0	1
544	1	8	43	0	28	277	0	1
544	1	12	2	0	28	277	0	1
544	1	13	4	0	28	277	0	1
544	1	15	45	0	28	277	0	1
544	1	16	44	0	28	277	0	1
545	1	2	14	0	28	277	0	1
545	1	3	29	0	28	277	0	1
545	1	11	16	0	28	277	0	1
545	1	14	15	0	28	277	0	1
545	1	17	27	0	28	277	0	1
545	1	18	30	0	28	277	0	1
545	1	19	28	0	28	277	0	1
545	1	20	13	0	28	277	0	1
546	1	4	42	0	28	277	0	1
546	1	6	39	0	28	277	0	1
546	1	7	38	0	28	277	0	1
546	1	8	43	0	28	277	0	1
546	1	9	36	0	28	277	0	1
546	1	10	37	0	28	277	0	1
546	1	15	45	0	28	277	0	1
546	1	16	44	0	28	277	0	1
547	1	1	3	0	28	277	0	1
547	1	2	14	0	28	277	0	1
547	1	5	1	0	28	277	0	1
547	1	11	16	0	28	277	0	1
547	1	12	2	0	28	277	0	1
547	1	13	4	0	28	277	0	1
547	1	14	15	0	28	277	0	1
547	1	20	13	0	28	277	0	1
548	1	3	29	0	28	277	0	1
548	1	6	39	0	28	277	0	1
548	1	7	38	0	28	277	0	1
548	1	9	36	0	28	277	0	1
548	1	10	37	0	28	277	0	1
548	1	17	27	0	28	277	0	1
548	1	18	30	0	28	277	0	1
548	1	19	28	0	28	277	0	1
549	1	1	3	0	28	277	0	1
549	1	4	42	0	28	277	0	1
549	1	5	1	0	28	277	0	1
549	1	8	43	0	28	277	0	1
549	1	12	2	0	28	277	0	1
549	1	13	4	0	28	277	0	1
549	1	15	45	0	28	277	0	1
549	1	16	44	0	28	277	0	1
550	1	2	14	0	28	277	0	1
550	1	3	29	0	28	277	0	1
550	1	11	16	0	28	277	0	1
550	1	14	15	0	28	277	0	1
550	1	17	27	0	28	277	0	1
550	1	18	30	0	28	277	0	1
550	1	19	28	0	28	277	0	1
550	1	20	13	0	28	277	0	1
551	1	4	42	0	28	277	0	1
551	1	6	39	0	28	277	0	1
551	1	7	38	0	28	277	0	1
551	1	8	43	0	28	277	0	1
551	1	9	36	0	28	277	0	1
551	1	10	37	0	28	277	0	1
551	1	15	45	0	28	277	0	1
551	1	16	44	0	28	277	0	1
552	1	1	3	0	28	277	0	1
552	1	2	14	0	28	277	0	1
552	1	5	1	0	28	277	0	1
552	1	11	16	0	28	277	0	1
552	1	12	2	0	28	277	0	1
552	1	13	4	0	28	277	0	1
552	1	14	15	0	28	277	0	1
552	1	20	13	0	28	277	0	1
553	1	3	29	0	28	277	0	1
553	1	6	39	0	28	277	0	1
553	1	7	38	0	28	277	0	1
553	1	9	36	0	28	277	0	1
553	1	10	37	0	28	277	0	1
553	1	17	27	0	28	277	0	1
553	1	18	30	0	28	277	0	1
553	1	19	28	0	28	277	0	1
554	1	1	3	0	28	277	0	1
554	1	4	42	0	28	277	0	1
554	1	5	1	0	28	277	0	1
554	1	8	43	0	28	277	0	1
554	1	12	2	0	28	277	0	1
554	1	13	4	0	28	277	0	1
554	1	15	45	0	28	277	0	1
554	1	16	44	0	28	277	0	1
555	1	2	14	0	28	277	0	1
555	1	3	29	0	28	277	0	1
555	1	11	16	0	28	277	0	1
555	1	14	15	0	28	277	0	1
555	1	17	27	0	28	277	0	1
555	1	18	30	0	28	277	0	1
555	1	19	28	0	28	277	0	1
555	1	20	13	0	28	277	0	1
556	1	4	42	0	28	277	0	1
556	1	6	39	0	28	277	0	1
556	1	7	38	0	28	277	0	1
556	1	8	43	0	28	277	0	1
556	1	9	36	0	28	277	0	1
556	1	10	37	0	28	277	0	1
556	1	15	45	0	28	277	0	1
556	1	16	44	0	28	277	0	1
557	1	1	3	0	28	277	0	1
557	1	2	14	0	28	277	0	1
557	1	5	1	0	28	277	0	1
557	1	11	16	0	28	277	0	1
557	1	12	2	0	28	277	0	1
557	1	13	4	0	28	277	0	1
557	1	14	15	0	28	277	0	1
557	1	20	13	0	28	277	0	1
558	1	3	29	0	28	277	0	1
558	1	6	39	0	28	277	0	1
558	1	7	38	0	28	277	0	1
558	1	9	36	0	28	277	0	1
558	1	10	37	0	28	277	0	1
558	1	17	27	0	28	277	0	1
558	1	18	30	0	28	277	0	1
558	1	19	28	0	28	277	0	1
559	1	1	3	0	28	277	0	1
559	1	4	42	0	28	277	0	1
559	1	5	1	0	28	277	0	1
559	1	8	43	0	28	277	0	1
559	1	12	2	0	28	277	0	1
559	1	13	4	0	28	277	0	1
559	1	15	45	0	28	277	0	1
559	1	16	44	0	28	277	0	1
560	1	2	14	0	28	277	0	1
560	1	3	29	0	28	277	0	1
560	1	11	16	0	28	277	0	1
560	1	14	15	0	28	277	0	1
560	1	17	27	0	28	277	0	1
560	1	18	30	0	28	277	0	1
560	1	19	28	0	28	277	0	1
560	1	20	13	0	28	277	0	1
561	1	4	42	0	28	277	0	1
561	1	6	39	0	28	277	0	1
561	1	7	38	0	28	277	0	1
561	1	8	43	0	28	277	0	1
561	1	9	36	0	28	277	0	1
561	1	10	37	0	28	277	0	1
561	1	15	45	0	28	277	0	1
561	1	16	44	0	28	277	0	1
562	1	1	3	0	28	277	0	1
562	1	2	14	0	28	277	0	1
562	1	5	1	0	28	277	0	1
562	1	11	16	0	28	277	0	1
562	1	12	2	0	28	277	0	1
562	1	13	4	0	28	277	0	1
562	1	14	15	0	28	277	0	1
562	1	20	13	0	28	277	0	1
563	1	3	29	0	28	277	0	1
563	1	6	39	0	28	277	0	1
563	1	7	38	0	28	277	0	1
563	1	9	36	0	28	277	0	1
563	1	10	37	0	28	277	0	1
563	1	17	27	0	28	277	0	1
563	1	18	30	0	28	277	0	1
563	1	19	28	0	28	277	0	1
564	1	1	3	0	28	277	0	1
564	1	4	42	0	28	277	0	1
564	1	5	1	0	28	277	0	1
564	1	8	43	0	28	277	0	1
564	1	12	2	0	28	277	0	1
564	1	13	4	0	28	277	0	1
564	1	15	45	0	28	277	0	1
564	1	16	44	0	28	277	0	1
565	1	2	14	0	28	277	0	1
565	1	3	29	0	28	277	0	1
565	1	11	16	0	28	277	0	1
565	1	14	15	0	28	277	0	1
565	1	17	27	0	28	277	0	1
565	1	18	30	0	28	277	0	1
565	1	19	28	0	28	277	0	1
565	1	20	13	0	28	277	0	1
566	1	4	42	0	28	277	0	1
566	1	6	39	0	28	277	0	1
566	1	7	38	0	28	277	0	1
566	1	8	43	0	28	277	0	1
566	1	9	36	0	28	277	0	1
566	1	10	37	0	28	277	0	1
566	1	15	45	0	28	277	0	1
566	1	16	44	0	28	277	0	1
567	1	1	3	0	28	277	0	1
567	1	2	14	0	28	277	0	1
567	1	5	1	0	28	277	0	1
567	1	11	16	0	28	277	0	1
567	1	12	2	0	28	277	0	1
567	1	13	4	0	28	277	0	1
567	1	14	15	0	28	277	0	1
567	1	20	13	0	28	277	0	1
568	1	3	29	0	28	277	0	1
568	1	6	39	0	28	277	0	1
568	1	7	38	0	28	277	0	1
568	1	9	36	0	28	277	0	1
568	1	10	37	0	28	277	0	1
568	1	17	27	0	28	277	0	1
568	1	18	30	0	28	277	0	1
568	1	19	28	0	28	277	0	1
569	1	1	3	0	28	277	0	1
569	1	4	42	0	28	277	0	1
569	1	5	1	0	28	277	0	1
569	1	8	43	0	28	277	0	1
569	1	12	2	0	28	277	0	1
569	1	13	4	0	28	277	0	1
569	1	15	45	0	28	277	0	1
569	1	16	44	0	28	277	0	1
570	1	2	14	0	28	277	0	1
570	1	3	29	0	28	277	0	1
570	1	11	16	0	28	277	0	1
570	1	14	15	0	28	277	0	1
570	1	17	27	0	28	277	0	1
570	1	18	30	0	28	277	0	1
570	1	19	28	0	28	277	0	1
570	1	20	13	0	28	277	0	1
571	1	4	42	0	28	277	0	1
571	1	6	39	0	28	277	0	1
571	1	7	38	0	28	277	0	1
571	1	8	43	0	28	277	0	1
571	1	9	36	0	28	277	0	1
571	1	10	37	0	28	277	0	1
571	1	15	45	0	28	277	0	1
571	1	16	44	0	28	277	0	1
572	1	1	3	0	28	277	0	1
572	1	2	14	0	28	277	0	1
572	1	5	1	0	28	277	0	1
572	1	11	16	0	28	277	0	1
572	1	12	2	0	28	277	0	1
572	1	13	4	0	28	277	0	1
572	1	14	15	0	28	277	0	1
572	1	20	13	0	28	277	0	1
573	1	3	29	0	28	277	0	1
573	1	6	39	0	28	277	0	1
573	1	7	38	0	28	277	0	1
573	1	9	36	0	28	277	0	1
573	1	10	37	0	28	277	0	1
573	1	17	27	0	28	277	0	1
573	1	18	30	0	28	277	0	1
573	1	19	28	0	28	277	0	1
574	1	1	3	0	28	277	0	1
574	1	4	42	0	28	277	0	1
574	1	5	1	0	28	277	0	1
574	1	8	43	0	28	277	0	1
574	1	12	2	0	28	277	0	1
574	1	13	4	0	28	277	0	1
574	1	15	45	0	28	277	0	1
574	1	16	44	0	28	277	0	1
575	1	2	14	0	28	277	0	1
575	1	3	29	0	28	277	0	1
575	1	11	16	0	28	277	0	1
575	1	14	15	0	28	277	0	1
575	1	17	27	0	28	277	0	1
575	1	18	30	0	28	277	0	1
575	1	19	28	0	28	277	0	1
575	1	20	13	0	28	277	0	1
576	1	4	42	0	28	277	0	1
576	1	6	39	0	28	277	0	1
576	1	7	38	0	28	277	0	1
576	1	8	43	0	28	277	0	1
576	1	9	36	0	28	277	0	1
576	1	10	37	0	28	277	0	1
576	1	15	45	0	28	277	0	1
576	1	16	44	0	28	277	0	1
577	1	1	3	0	28	277	0	1
577	1	2	14	0	28	277	0	1
577	1	5	1	0	28	277	0	1
577	1	11	16	0	28	277	0	1
577	1	12	2	0	28	277	0	1
577	1	13	4	0	28	277	0	1
577	1	14	15	0	28	277	0	1
577	1	20	13	0	28	277	0	1
578	1	3	29	0	28	277	0	1
578	1	6	39	0	28	277	0	1
578	1	7	38	0	28	277	0	1
578	1	9	36	0	28	277	0	1
578	1	10	37	0	28	277	0	1
578	1	17	27	0	28	277	0	1
578	1	18	30	0	28	277	0	1
578	1	19	28	0	28	277	0	1
579	1	1	3	0	28	277	0	1
579	1	4	42	0	28	277	0	1
579	1	5	1	0	28	277	0	1
579	1	8	43	0	28	277	0	1
579	1	12	2	0	28	277	0	1
579	1	13	4	0	28	277	0	1
579	1	15	45	0	28	277	0	1
579	1	16	44	0	28	277	0	1
580	1	2	14	0	28	277	0	1
580	1	3	29	0	28	277	0	1
580	1	11	16	0	28	277	0	1
580	1	14	15	0	28	277	0	1
580	1	17	27	0	28	277	0	1
580	1	18	30	0	28	277	0	1
580	1	19	28	0	28	277	0	1
580	1	20	13	0	28	277	0	1
581	1	4	42	0	28	277	0	1
581	1	6	39	0	28	277	0	1
581	1	7	38	0	28	277	0	1
581	1	8	43	0	28	277	0	1
581	1	9	36	0	28	277	0	1
581	1	10	37	0	28	277	0	1
581	1	15	45	0	28	277	0	1
581	1	16	44	0	28	277	0	1
582	1	1	3	0	28	277	0	1
582	1	2	14	0	28	277	0	1
582	1	5	1	0	28	277	0	1
582	1	11	16	0	28	277	0	1
582	1	12	2	0	28	277	0	1
582	1	13	4	0	28	277	0	1
582	1	14	15	0	28	277	0	1
582	1	20	13	0	28	277	0	1
583	1	3	29	0	28	277	0	1
583	1	6	39	0	28	277	0	1
583	1	7	38	0	28	277	0	1
583	1	9	36	0	28	277	0	1
583	1	10	37	0	28	277	0	1
583	1	17	27	0	28	277	0	1
583	1	18	30	0	28	277	0	1
583	1	19	28	0	28	277	0	1
584	1	1	3	0	28	277	0	1
584	1	4	42	0	28	277	0	1
584	1	5	1	0	28	277	0	1
584	1	8	43	0	28	277	0	1
584	1	12	2	0	28	277	0	1
584	1	13	4	0	28	277	0	1
584	1	15	45	0	28	277	0	1
584	1	16	44	0	28	277	0	1
585	1	2	14	0	28	277	0	1
585	1	3	29	0	28	277	0	1
585	1	11	16	0	28	277	0	1
585	1	14	15	0	28	277	0	1
585	1	17	27	0	28	277	0	1
585	1	18	30	0	28	277	0	1
585	1	19	28	0	28	277	0	1
585	1	20	13	0	28	277	0	1
586	1	4	42	0	28	277	0	1
586	1	6	39	0	28	277	0	1
586	1	7	38	0	28	277	0	1
586	1	8	43	0	28	277	0	1
586	1	9	36	0	28	277	0	1
586	1	10	37	0	28	277	0	1
586	1	15	45	0	28	277	0	1
586	1	16	44	0	28	277	0	1
587	1	1	3	0	28	277	0	1
587	1	2	14	0	28	277	0	1
587	1	5	1	0	28	277	0	1
587	1	11	16	0	28	277	0	1
587	1	12	2	0	28	277	0	1
587	1	13	4	0	28	277	0	1
587	1	14	15	0	28	277	0	1
587	1	20	13	0	28	277	0	1
588	1	3	29	0	28	277	0	1
588	1	6	39	0	28	277	0	1
588	1	7	38	0	28	277	0	1
588	1	9	36	0	28	277	0	1
588	1	10	37	0	28	277	0	1
588	1	17	27	0	28	277	0	1
588	1	18	30	0	28	277	0	1
588	1	19	28	0	28	277	0	1
589	1	1	3	0	28	277	0	1
589	1	4	42	0	28	277	0	1
589	1	5	1	0	28	277	0	1
589	1	8	43	0	28	277	0	1
589	1	12	2	0	28	277	0	1
589	1	13	4	0	28	277	0	1
589	1	15	45	0	28	277	0	1
589	1	16	44	0	28	277	0	1
590	1	2	14	0	28	277	0	1
590	1	3	29	0	28	277	0	1
590	1	11	16	0	28	277	0	1
590	1	14	15	0	28	277	0	1
590	1	17	27	0	28	277	0	1
590	1	18	30	0	28	277	0	1
590	1	19	28	0	28	277	0	1
590	1	20	13	0	28	277	0	1
591	1	4	42	0	28	277	0	1
591	1	6	39	0	28	277	0	1
591	1	7	38	0	28	277	0	1
591	1	8	43	0	28	277	0	1
591	1	9	36	0	28	277	0	1
591	1	10	37	0	28	277	0	1
591	1	15	45	0	28	277	0	1
591	1	16	44	0	28	277	0	1
592	1	1	3	0	28	277	0	1
592	1	2	14	0	28	277	0	1
592	1	5	1	0	28	277	0	1
592	1	11	16	0	28	277	0	1
592	1	12	2	0	28	277	0	1
592	1	13	4	0	28	277	0	1
592	1	14	15	0	28	277	0	1
592	1	20	13	0	28	277	0	1
593	1	3	29	0	28	277	0	1
593	1	6	39	0	28	277	0	1
593	1	7	38	0	28	277	0	1
593	1	9	36	0	28	277	0	1
593	1	10	37	0	28	277	0	1
593	1	17	27	0	28	277	0	1
593	1	18	30	0	28	277	0	1
593	1	19	28	0	28	277	0	1
594	1	1	3	0	28	277	0	1
594	1	4	42	0	28	277	0	1
594	1	5	1	0	28	277	0	1
594	1	8	43	0	28	277	0	1
594	1	12	2	0	28	277	0	1
594	1	13	4	0	28	277	0	1
594	1	15	45	0	28	277	0	1
594	1	16	44	0	28	277	0	1
595	1	2	14	0	28	277	0	1
595	1	3	29	0	28	277	0	1
595	1	11	16	0	28	277	0	1
595	1	14	15	0	28	277	0	1
595	1	17	27	0	28	277	0	1
595	1	18	30	0	28	277	0	1
595	1	19	28	0	28	277	0	1
595	1	20	13	0	28	277	0	1
596	1	4	42	0	28	277	0	1
596	1	6	39	0	28	277	0	1
596	1	7	38	0	28	277	0	1
596	1	8	43	0	28	277	0	1
596	1	9	36	0	28	277	0	1
596	1	10	37	0	28	277	0	1
596	1	15	45	0	28	277	0	1
596	1	16	44	0	28	277	0	1
597	1	1	3	0	28	277	0	1
597	1	2	14	0	28	277	0	1
597	1	5	1	0	28	277	0	1
597	1	11	16	0	28	277	0	1
597	1	12	2	0	28	277	0	1
597	1	13	4	0	28	277	0	1
597	1	14	15	0	28	277	0	1
597	1	20	13	0	28	277	0	1
598	1	3	29	0	28	277	0	1
598	1	6	39	0	28	277	0	1
598	1	7	38	0	28	277	0	1
598	1	9	36	0	28	277	0	1
598	1	10	37	0	28	277	0	1
598	1	17	27	0	28	277	0	1
598	1	18	30	0	28	277	0	1
598	1	19	28	0	28	277	0	1
599	1	1	3	0	28	277	0	1
599	1	4	42	0	28	277	0	1
599	1	5	1	0	28	277	0	1
599	1	8	43	0	28	277	0	1
599	1	12	2	0	28	277	0	1
599	1	13	4	0	28	277	0	1
599	1	15	45	0	28	277	0	1
599	1	16	44	0	28	277	0	1
600	1	2	14	0	28	277	0	1
600	1	3	29	0	28	277	0	1
600	1	11	16	0	28	277	0	1
600	1	14	15	0	28	277	0	1
600	1	17	27	0	28	277	0	1
600	1	18	30	0	28	277	0	1
600	1	19	28	0	28	277	0	1
600	1	20	13	0	28	277	0	1
601	1	4	42	0	28	277	0	1
601	1	6	39	0	28	277	0	1
601	1	7	38	0	28	277	0	1
601	1	8	43	0	28	277	0	1
601	1	9	36	0	28	277	0	1
601	1	10	37	0	28	277	0	1
601	1	15	45	0	28	277	0	1
601	1	16	44	0	28	277	0	1
602	1	1	3	0	28	277	0	1
602	1	2	14	0	28	277	0	1
602	1	5	1	0	28	277	0	1
602	1	11	16	0	28	277	0	1
602	1	12	2	0	28	277	0	1
602	1	13	4	0	28	277	0	1
602	1	14	15	0	28	277	0	1
602	1	20	13	0	28	277	0	1
603	1	3	29	0	28	277	0	1
603	1	6	39	0	28	277	0	1
603	1	7	38	0	28	277	0	1
603	1	9	36	0	28	277	0	1
603	1	10	37	0	28	277	0	1
603	1	17	27	0	28	277	0	1
603	1	18	30	0	28	277	0	1
603	1	19	28	0	28	277	0	1
604	1	1	3	0	28	277	0	1
604	1	4	42	0	28	277	0	1
604	1	5	1	0	28	277	0	1
604	1	8	43	0	28	277	0	1
604	1	12	2	0	28	277	0	1
604	1	13	4	0	28	277	0	1
604	1	15	45	0	28	277	0	1
604	1	16	44	0	28	277	0	1
605	1	2	14	0	28	277	0	1
605	1	3	29	0	28	277	0	1
605	1	11	16	0	28	277	0	1
605	1	14	15	0	28	277	0	1
605	1	17	27	0	28	277	0	1
605	1	18	30	0	28	277	0	1
605	1	19	28	0	28	277	0	1
605	1	20	13	0	28	277	0	1
606	1	4	42	0	28	277	0	1
606	1	6	39	0	28	277	0	1
606	1	7	38	0	28	277	0	1
606	1	8	43	0	28	277	0	1
606	1	9	36	0	28	277	0	1
606	1	10	37	0	28	277	0	1
606	1	15	45	0	28	277	0	1
606	1	16	44	0	28	277	0	1
607	1	1	3	0	28	277	0	1
607	1	2	14	0	28	277	0	1
607	1	5	1	0	28	277	0	1
607	1	11	16	0	28	277	0	1
607	1	12	2	0	28	277	0	1
607	1	13	4	0	28	277	0	1
607	1	14	15	0	28	277	0	1
607	1	20	13	0	28	277	0	1
608	1	3	29	0	28	277	0	1
608	1	6	39	0	28	277	0	1
608	1	7	38	0	28	277	0	1
608	1	9	36	0	28	277	0	1
608	1	10	37	0	28	277	0	1
608	1	17	27	0	28	277	0	1
608	1	18	30	0	28	277	0	1
608	1	19	28	0	28	277	0	1
609	1	1	3	0	28	277	0	1
609	1	4	42	0	28	277	0	1
609	1	5	1	0	28	277	0	1
609	1	8	43	0	28	277	0	1
609	1	12	2	0	28	277	0	1
609	1	13	4	0	28	277	0	1
609	1	15	45	0	28	277	0	1
609	1	16	44	0	28	277	0	1
610	1	2	14	0	28	277	0	1
610	1	3	29	0	28	277	0	1
610	1	11	16	0	28	277	0	1
610	1	14	15	0	28	277	0	1
610	1	17	27	0	28	277	0	1
610	1	18	30	0	28	277	0	1
610	1	19	28	0	28	277	0	1
610	1	20	13	0	28	277	0	1
611	1	4	42	0	28	277	0	1
611	1	6	39	0	28	277	0	1
611	1	7	38	0	28	277	0	1
611	1	8	43	0	28	277	0	1
611	1	9	36	0	28	277	0	1
611	1	10	37	0	28	277	0	1
611	1	15	45	0	28	277	0	1
611	1	16	44	0	28	277	0	1
612	1	1	3	0	28	277	0	1
612	1	2	14	0	28	277	0	1
612	1	5	1	0	28	277	0	1
612	1	11	16	0	28	277	0	1
612	1	12	2	0	28	277	0	1
612	1	13	4	0	28	277	0	1
612	1	14	15	0	28	277	0	1
612	1	20	13	0	28	277	0	1
613	1	3	29	0	28	277	0	1
613	1	6	39	0	28	277	0	1
613	1	7	38	0	28	277	0	1
613	1	9	36	0	28	277	0	1
613	1	10	37	0	28	277	0	1
613	1	17	27	0	28	277	0	1
613	1	18	30	0	28	277	0	1
613	1	19	28	0	28	277	0	1
614	1	1	3	0	28	277	0	1
614	1	4	42	0	28	277	0	1
614	1	5	1	0	28	277	0	1
614	1	8	43	0	28	277	0	1
614	1	12	2	0	28	277	0	1
614	1	13	4	0	28	277	0	1
614	1	15	45	0	28	277	0	1
614	1	16	44	0	28	277	0	1
615	1	2	14	0	28	277	0	1
615	1	3	29	0	28	277	0	1
615	1	11	16	0	28	277	0	1
615	1	14	15	0	28	277	0	1
615	1	17	27	0	28	277	0	1
615	1	18	30	0	28	277	0	1
615	1	19	28	0	28	277	0	1
615	1	20	13	0	28	277	0	1
616	1	4	42	0	28	277	0	1
616	1	6	39	0	28	277	0	1
616	1	7	38	0	28	277	0	1
616	1	8	43	0	28	277	0	1
616	1	9	36	0	28	277	0	1
616	1	10	37	0	28	277	0	1
616	1	15	45	0	28	277	0	1
616	1	16	44	0	28	277	0	1
617	1	1	3	0	28	277	0	1
617	1	2	14	0	28	277	0	1
617	1	5	1	0	28	277	0	1
617	1	11	16	0	28	277	0	1
617	1	12	2	0	28	277	0	1
617	1	13	4	0	28	277	0	1
617	1	14	15	0	28	277	0	1
617	1	20	13	0	28	277	0	1
618	1	3	29	0	28	277	0	1
618	1	6	39	0	28	277	0	1
618	1	7	38	0	28	277	0	1
618	1	9	36	0	28	277	0	1
618	1	10	37	0	28	277	0	1
618	1	17	27	0	28	277	0	1
618	1	18	30	0	28	277	0	1
618	1	19	28	0	28	277	0	1
619	1	1	3	0	28	277	0	1
619	1	4	42	0	28	277	0	1
619	1	5	1	0	28	277	0	1
619	1	8	43	0	28	277	0	1
619	1	12	2	0	28	277	0	1
619	1	13	4	0	28	277	0	1
619	1	15	45	0	28	277	0	1
619	1	16	44	0	28	277	0	1
620	1	2	14	0	28	277	0	1
620	1	3	29	0	28	277	0	1
620	1	11	16	0	28	277	0	1
620	1	14	15	0	28	277	0	1
620	1	17	27	0	28	277	0	1
620	1	18	30	0	28	277	0	1
620	1	19	28	0	28	277	0	1
620	1	20	13	0	28	277	0	1
621	1	4	42	0	28	277	0	1
621	1	6	39	0	28	277	0	1
621	1	7	38	0	28	277	0	1
621	1	8	43	0	28	277	0	1
621	1	9	36	0	28	277	0	1
621	1	10	37	0	28	277	0	1
621	1	15	45	0	28	277	0	1
621	1	16	44	0	28	277	0	1
622	1	1	3	0	28	277	0	1
622	1	2	14	0	28	277	0	1
622	1	5	1	0	28	277	0	1
622	1	11	16	0	28	277	0	1
622	1	12	2	0	28	277	0	1
622	1	13	4	0	28	277	0	1
622	1	14	15	0	28	277	0	1
622	1	20	13	0	28	277	0	1
623	1	3	29	0	28	277	0	1
623	1	6	39	0	28	277	0	1
623	1	7	38	0	28	277	0	1
623	1	9	36	0	28	277	0	1
623	1	10	37	0	28	277	0	1
623	1	17	27	0	28	277	0	1
623	1	18	30	0	28	277	0	1
623	1	19	28	0	28	277	0	1
624	1	1	3	0	28	277	0	1
624	1	4	42	0	28	277	0	1
624	1	5	1	0	28	277	0	1
624	1	8	43	0	28	277	0	1
624	1	12	2	0	28	277	0	1
624	1	13	4	0	28	277	0	1
624	1	15	45	0	28	277	0	1
624	1	16	44	0	28	277	0	1
625	1	2	14	0	28	277	0	1
625	1	3	29	0	28	277	0	1
625	1	11	16	0	28	277	0	1
625	1	14	15	0	28	277	0	1
625	1	17	27	0	28	277	0	1
