% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct
32	1	5	1	0	0	19	0	1	1
32	1	3	2	0	0	19	0	1	1
32	1	1	3	0	0	19	0	1	1
32	1	4	4	0	0	19	0	1	1
33	1	5	1	0	0	19	0	1	1
33	1	3	2	0	0	19	0	1	1
33	1	1	3	0	0	19	0	1	1
33	1	4	4	0	0	19	0	1	1
34	1	5	1	0	0	19	0	1	1
34	1	3	2	0	0	19	0	1	1
34	1	1	3	0	0	19	0	1	1
34	1	4	4	0	0	19	0	1	1
35	1	5	1	0	0	19	0	1	1
35	1	3	2	0	0	19	0	1	1
35	1	1	3	0	0	19	0	1	1
35	1	4	4	0	0	19	0	1	1
36	1	5	1	0	0	19	0	1	1
36	1	3	2	0	0	19	0	1	1
36	1	1	3	0	0	19	0	1	1
36	1	4	4	0	0	19	0	1	1
37	1	5	1	0	0	11	0	1	1
37	1	3	2	0	0	11	0	1	1
37	1	1	3	0	0	11	0	1	1
37	1	4	4	0	0	11	0	1	1
37	1	2	7	0	0	11	0	1	1
37	1	6	8	0	0	11	0	1	1
38	1	5	1	0	0	11	0	1	1
38	1	3	2	0	0	11	0	1	1
38	1	1	3	0	0	11	0	1	1
38	1	4	4	0	0	11	0	1	1
38	1	2	7	0	0	11	0	1	1
38	1	6	8	0	0	11	0	1	1
39	1	5	1	0	28	373	0	1	1
39	1	3	2	0	28	373	0	1	1
39	1	1	3	0	28	373	0	1	1
39	1	4	4	0	28	373	0	1	1
39	1	2	7	0	0	11	0	1	1
39	1	6	8	0	0	11	0	1	1
40	1	5	1	0	28	373	0	1	1
40	1	3	2	0	28	373	0	1	1
40	1	1	3	0	28	373	0	1	1
40	1	4	4	0	28	373	0	1	1
40	1	2	7	0	0	11	0	1	1
40	1	6	8	0	0	11	0	1	1
41	1	5	1	0	28	373	0	1	1
41	1	3	2	0	28	373	0	1	1
41	1	1	3	0	28	373	0	1	1
41	1	4	4	0	28	373	0	1	1
41	1	2	7	0	0	11	0	1	1
41	1	6	8	0	0	11	0	1	1
42	1	5	1	0	28	373	0	1	1
42	1	3	2	0	28	373	0	1	1
42	1	1	3	0	28	373	0	1	1
42	1	4	4	0	28	373	0	1	1
42	1	2	7	0	0	11	0	1	1
42	1	6	8	0	0	11	0	1	1
43	1	5	1	0	28	373	0	1	1
43	1	3	2	0	28	373	0	1	1
43	1	1	3	0	28	373	0	1	1
43	1	4	4	0	28	373	0	1	1
43	1	2	7	0	0	11	0	1	1
43	1	6	8	0	0	11	0	1	1
44	1	5	1	0	28	373	0	1	1
44	1	3	2	0	28	373	0	1	1
44	1	1	3	0	28	373	0	1	1
44	1	4	4	0	28	373	0	1	1
44	1	2	7	0	28	373	0	1	1
44	1	6	8	0	28	373	0	1	1
45	1	5	1	0	28	373	0	1	1
45	1	3	2	0	28	373	0	1	1
45	1	1	3	0	28	373	0	1	1
45	1	4	4	0	28	373	0	1	1
45	1	2	7	0	28	373	0	1	1
45	1	6	8	0	28	373	0	1	1
46	1	5	1	0	28	373	0	1	1
46	1	3	2	0	28	373	0	1	1
46	1	1	3	0	28	373	0	1	1
46	1	4	4	0	28	373	0	1	1
46	1	2	7	0	28	373	0	1	1
46	1	6	8	0	28	373	0	1	1
47	1	5	1	0	28	373	0	1	1
47	1	3	2	0	28	373	0	1	1
47	1	1	3	0	28	373	0	1	1
47	1	4	4	0	28	373	0	1	1
47	1	2	7	0	28	373	0	1	1
47	1	6	8	0	28	373	0	1	1
48	1	5	1	0	28	373	0	1	1
48	1	3	2	0	28	373	0	1	1
48	1	1	3	0	28	373	0	1	1
48	1	4	4	0	28	373	0	1	1
48	1	2	7	0	28	373	0	1	1
48	1	6	8	0	28	373	0	1	1
49	1	5	1	0	28	373	0	1	1
49	1	3	2	0	28	373	0	1	1
49	1	1	3	0	28	373	0	1	1
49	1	4	4	0	28	373	0	1	1
49	1	2	7	0	28	373	0	1	1
49	1	6	8	0	28	373	0	1	1
50	1	5	1	0	28	373	0	1	1
50	1	3	2	0	28	373	0	1	1
50	1	1	3	0	28	373	0	1	1
50	1	4	4	0	28	373	0	1	1
50	1	2	7	0	28	373	0	1	1
50	1	6	8	0	28	373	0	1	1
51	1	5	1	0	28	373	0	1	1
51	1	3	2	0	28	373	0	1	1
51	1	1	3	0	28	373	0	1	1
51	1	4	4	0	28	373	0	1	1
51	1	2	7	0	28	373	0	1	1
51	1	6	8	0	28	373	0	1	1
52	1	5	1	0	28	373	0	1	1
52	1	3	2	0	28	373	0	1	1
52	1	1	3	0	28	373	0	1	1
52	1	4	4	0	28	373	0	1	1
52	1	2	7	0	28	373	0	1	1
52	1	6	8	0	28	373	0	1	1
53	1	5	1	0	28	373	0	1	1
53	1	3	2	0	28	373	0	1	1
53	1	1	3	0	28	373	0	1	1
53	1	4	4	0	28	373	0	1	1
53	1	2	7	0	28	373	0	1	1
53	1	6	8	0	28	373	0	1	1
54	1	5	1	0	28	373	0	1	1
54	1	3	2	0	28	373	0	1	1
54	1	1	3	0	28	373	0	1	1
54	1	4	4	0	28	373	0	1	1
54	1	2	7	0	28	373	0	1	1
54	1	6	8	0	28	373	0	1	1
55	1	5	1	0	28	373	0	1	1
55	1	3	2	0	28	373	0	1	1
55	1	1	3	0	28	373	0	1	1
55	1	4	4	0	28	373	0	1	1
55	1	2	7	0	28	373	0	1	1
55	1	6	8	0	28	373	0	1	1
56	1	5	1	0	28	373	0	1	1
56	1	3	2	0	28	373	0	1	1
56	1	1	3	0	28	373	0	1	1
56	1	4	4	0	28	373	0	1	1
56	1	2	7	0	28	373	0	1	1
56	1	6	8	0	28	373	0	1	1
57	1	5	1	0	28	373	0	1	1
57	1	3	2	0	28	373	0	1	1
57	1	1	3	0	28	373	0	1	1
57	1	4	4	0	28	373	0	1	1
57	1	2	7	0	28	373	0	1	1
57	1	6	8	0	28	373	0	1	1
58	1	5	1	0	28	373	0	1	1
58	1	3	2	0	28	373	0	1	1
58	1	1	3	0	28	373	0	1	1
58	1	4	4	0	28	373	0	1	1
58	1	2	7	0	28	373	0	1	1
58	1	6	8	0	28	373	0	1	1
59	1	5	1	0	28	373	0	1	1
59	1	3	2	0	28	373	0	1	1
59	1	1	3	0	28	373	0	1	1
59	1	4	4	0	28	373	0	1	1
59	1	2	7	0	28	373	0	1	1
59	1	6	8	0	28	373	0	1	1
60	1	5	1	0	28	373	0	1	1
60	1	3	2	0	28	373	0	1	1
60	1	1	3	0	28	373	0	1	1
60	1	4	4	0	28	373	0	1	1
60	1	2	7	0	28	373	0	1	1
60	1	6	8	0	28	373	0	1	1
61	1	5	1	0	28	373	0	1	1
61	1	3	2	0	28	373	0	1	1
61	1	1	3	0	28	373	0	1	1
61	1	4	4	0	28	373	0	1	1
61	1	2	7	0	28	373	0	1	1
61	1	6	8	0	28	373	0	1	1
62	1	5	1	0	28	373	0	1	1
62	1	3	2	0	28	373	0	1	1
62	1	1	3	0	28	373	0	1	1
62	1	4	4	0	28	373	0	1	1
62	1	2	7	0	28	373	0	1	1
62	1	6	8	0	28	373	0	1	1
63	1	5	1	0	28	373	0	1	1
63	1	3	2	0	28	373	0	1	1
63	1	1	3	0	28	373	0	1	1
63	1	4	4	0	28	373	0	1	1
63	1	2	7	0	28	373	0	1	1
63	1	6	8	0	28	373	0	1	1
64	1	5	1	0	28	373	0	1	1
64	1	3	2	0	28	373	0	1	1
64	1	1	3	0	28	373	0	1	1
64	1	4	4	0	28	373	0	1	1
64	1	2	7	0	28	373	0	1	1
64	1	6	8	0	28	373	0	1	1
65	1	5	1	0	28	373	0	1	1
65	1	3	2	0	28	373	0	1	1
65	1	1	3	0	28	373	0	1	1
65	1	4	4	0	28	373	0	1	1
65	1	2	7	0	28	373	0	1	1
65	1	6	8	0	28	373	0	1	1
66	1	5	1	0	28	373	0	1	1
66	1	3	2	0	28	373	0	1	1
66	1	1	3	0	28	373	0	1	1
66	1	4	4	0	28	373	0	1	1
66	1	2	7	0	28	373	0	1	1
66	1	6	8	0	28	373	0	1	1
67	1	5	1	0	28	373	0	1	1
67	1	3	2	0	28	373	0	1	1
67	1	1	3	0	28	373	0	1	1
67	1	4	4	0	28	373	0	1	1
67	1	2	7	0	28	373	0	1	1
67	1	6	8	0	28	373	0	1	1
68	1	5	1	0	28	373	0	1	1
68	1	3	2	0	28	373	0	1	1
68	1	1	3	0	28	373	0	1	1
68	1	4	4	0	28	373	0	1	1
68	1	2	7	0	28	373	0	1	1
68	1	6	8	0	28	373	0	1	1
69	1	5	1	0	28	373	0	1	1
69	1	3	2	0	28	373	0	1	1
69	1	1	3	0	28	373	0	1	1
69	1	4	4	0	28	373	0	1	1
69	1	2	7	0	28	373	0	1	1
69	1	6	8	0	28	373	0	1	1
70	1	5	1	0	28	373	0	1	1
70	1	3	2	0	28	373	0	1	1
70	1	1	3	0	28	373	0	1	1
70	1	4	4	0	28	373	0	1	1
70	1	2	7	0	28	373	0	1	1
70	1	6	8	0	28	373	0	1	1
71	1	5	1	0	28	373	0	1	1
71	1	3	2	0	28	373	0	1	1
71	1	1	3	0	28	373	0	1	1
71	1	4	4	0	28	373	0	1	1
71	1	2	7	0	28	373	0	1	1
71	1	6	8	0	28	373	0	1	1
72	1	5	1	0	28	373	0	1	1
72	1	3	2	0	28	373	0	1	1
72	1	1	3	0	28	373	0	1	1
72	1	4	4	0	28	373	0	1	1
72	1	2	7	0	28	373	0	1	1
72	1	6	8	0	28	373	0	1	1
73	1	5	1	0	28	373	0	1	1
73	1	3	2	0	28	373	0	1	1
73	1	1	3	0	28	373	0	1	1
73	1	4	4	0	28	373	0	1	1
73	1	2	7	0	28	373	0	1	1
73	1	6	8	0	28	373	0	1	1
74	1	5	1	0	28	373	0	1	1
74	1	3	2	0	28	373	0	1	1
74	1	1	3	0	28	373	0	1	1
74	1	4	4	0	28	373	0	1	1
74	1	2	7	0	28	373	0	1	1
74	1	6	8	0	28	373	0	1	1
75	1	5	1	0	28	373	0	1	1
75	1	3	2	0	28	373	0	1	1
75	1	1	3	0	28	373	0	1	1
75	1	4	4	0	28	373	0	1	1
75	1	2	7	0	28	373	0	1	1
75	1	6	8	0	28	373	0	1	1
76	1	5	1	0	28	373	0	1	1
76	1	3	2	0	28	373	0	1	1
76	1	1	3	0	28	373	0	1	1
76	1	4	4	0	28	373	0	1	1
76	1	2	7	0	28	373	0	1	1
76	1	6	8	0	28	373	0	1	1
77	1	5	1	0	28	373	0	1	1
77	1	3	2	0	28	373	0	1	1
77	1	1	3	0	28	373	0	1	1
77	1	4	4	0	28	373	0	1	1
77	1	2	7	0	28	373	0	1	1
77	1	6	8	0	28	373	0	1	1
78	1	5	1	0	28	373	0	1	1
78	1	3	2	0	28	373	0	1	1
78	1	1	3	0	28	373	0	1	1
78	1	4	4	0	28	373	0	1	1
78	1	2	7	0	28	373	0	1	1
78	1	6	8	0	28	373	0	1	1
79	1	5	1	0	28	373	0	1	1
79	1	3	2	0	28	373	0	1	1
79	1	1	3	0	28	373	0	1	1
79	1	4	4	0	28	373	0	1	1
79	1	2	7	0	28	373	0	1	1
79	1	6	8	0	28	373	0	1	1
80	1	5	1	0	28	373	0	1	1
80	1	3	2	0	28	373	0	1	1
80	1	1	3	0	28	373	0	1	1
80	1	4	4	0	28	373	0	1	1
80	1	2	7	0	28	373	0	1	1
80	1	6	8	0	28	373	0	1	1
81	1	5	1	0	28	373	0	1	1
81	1	3	2	0	28	373	0	1	1
81	1	1	3	0	28	373	0	1	1
81	1	4	4	0	28	373	0	1	1
81	1	2	7	0	28	373	0	1	1
81	1	6	8	0	28	373	0	1	1
82	1	5	1	0	28	373	0	1	1
82	1	3	2	0	28	373	0	1	1
82	1	1	3	0	28	373	0	1	1
82	1	4	4	0	28	373	0	1	1
82	1	2	7	0	28	373	0	1	1
82	1	6	8	0	28	373	0	1	1
83	1	5	1	0	28	373	0	1	1
83	1	3	2	0	28	373	0	1	1
83	1	1	3	0	28	373	0	1	1
83	1	4	4	0	28	373	0	1	1
83	1	2	7	0	28	373	0	1	1
83	1	6	8	0	28	373	0	1	1
84	1	5	1	0	28	373	0	1	1
84	1	3	2	0	28	373	0	1	1
84	1	1	3	0	28	373	0	1	1
84	1	4	4	0	28	373	0	1	1
84	1	2	7	0	28	373	0	1	1
84	1	6	8	0	28	373	0	1	1
85	1	5	1	0	28	373	0	1	1
85	1	3	2	0	28	373	0	1	1
85	1	1	3	0	28	373	0	1	1
85	1	4	4	0	28	373	0	1	1
85	1	2	7	0	28	373	0	1	1
85	1	6	8	0	28	373	0	1	1
86	1	5	1	0	28	373	0	1	1
86	1	3	2	0	28	373	0	1	1
86	1	1	3	0	28	373	0	1	1
86	1	4	4	0	28	373	0	1	1
86	1	2	7	0	28	373	0	1	1
86	1	6	8	0	28	373	0	1	1
87	1	5	1	0	28	373	0	1	1
87	1	3	2	0	28	373	0	1	1
87	1	1	3	0	28	373	0	1	1
87	1	4	4	0	28	373	0	1	1
87	1	2	7	0	28	373	0	1	1
87	1	6	8	0	28	373	0	1	1
88	1	5	1	0	28	373	0	1	1
88	1	3	2	0	28	373	0	1	1
88	1	1	3	0	28	373	0	1	1
88	1	4	4	0	28	373	0	1	1
88	1	2	7	0	28	373	0	1	1
88	1	6	8	0	28	373	0	1	1
89	1	5	1	0	28	373	0	1	1
89	1	3	2	0	28	373	0	1	1
89	1	1	3	0	28	373	0	1	1
89	1	4	4	0	28	373	0	1	1
89	1	2	7	0	28	373	0	1	1
89	1	6	8	0	28	373	0	1	1
90	1	5	1	0	28	373	0	1	1
90	1	3	2	0	28	373	0	1	1
90	1	1	3	0	28	373	0	1	1
90	1	4	4	0	28	373	0	1	1
90	1	2	7	0	28	373	0	1	1
90	1	6	8	0	28	373	0	1	1
91	1	5	1	0	28	373	0	1	1
91	1	3	2	0	28	373	0	1	1
91	1	1	3	0	28	373	0	1	1
91	1	4	4	0	28	373	0	1	1
91	1	2	7	0	28	373	0	1	1
91	1	6	8	0	28	373	0	1	1
92	1	5	1	0	28	373	0	1	1
92	1	3	2	0	28	373	0	1	1
92	1	1	3	0	28	373	0	1	1
92	1	4	4	0	28	373	0	1	1
92	1	2	7	0	28	373	0	1	1
92	1	6	8	0	28	373	0	1	1
93	1	5	1	0	28	373	0	1	1
93	1	3	2	0	28	373	0	1	1
93	1	1	3	0	28	373	0	1	1
93	1	4	4	0	28	373	0	1	1
93	1	2	7	0	28	373	0	1	1
93	1	6	8	0	28	373	0	1	1
94	1	5	1	0	28	373	0	1	1
94	1	3	2	0	28	373	0	1	1
94	1	1	3	0	28	373	0	1	1
94	1	4	4	0	28	373	0	1	1
94	1	2	7	0	28	373	0	1	1
94	1	6	8	0	28	373	0	1	1
95	1	5	1	0	28	373	0	1	1
95	1	3	2	0	28	373	0	1	1
95	1	1	3	0	28	373	0	1	1
95	1	4	4	0	28	373	0	1	1
95	1	2	7	0	28	373	0	1	1
95	1	6	8	0	28	373	0	1	1
96	1	5	1	0	28	373	0	1	1
96	1	3	2	0	28	373	0	1	1
96	1	1	3	0	28	373	0	1	1
96	1	4	4	0	28	373	0	1	1
96	1	2	7	0	28	373	0	1	1
96	1	6	8	0	28	373	0	1	1
97	1	5	1	0	28	373	0	1	1
97	1	3	2	0	28	373	0	1	1
97	1	1	3	0	28	373	0	1	1
97	1	4	4	0	28	373	0	1	1
97	1	2	7	0	28	373	0	1	1
97	1	6	8	0	28	373	0	1	1
98	1	5	1	0	28	373	0	1	1
98	1	3	2	0	28	373	0	1	1
98	1	1	3	0	28	373	0	1	1
98	1	4	4	0	28	373	0	1	1
98	1	2	7	0	28	373	0	1	1
98	1	6	8	0	28	373	0	1	1
99	1	5	1	0	28	373	0	1	1
99	1	3	2	0	28	373	0	1	1
99	1	1	3	0	28	373	0	1	1
99	1	4	4	0	28	373	0	1	1
99	1	2	7	0	28	373	0	1	1
99	1	6	8	0	28	373	0	1	1
100	1	5	1	0	28	373	0	1	1
100	1	3	2	0	28	373	0	1	1
100	1	1	3	0	28	373	0	1	1
100	1	4	4	0	28	373	0	1	1
100	1	2	7	0	28	373	0	1	1
100	1	6	8	0	28	373	0	1	1
101	1	5	1	0	28	373	0	1	1
101	1	3	2	0	28	373	0	1	1
101	1	1	3	0	28	373	0	1	1
101	1	4	4	0	28	373	0	1	1
101	1	2	7	0	28	373	0	1	1
101	1	6	8	0	28	373	0	1	1
102	1	5	1	0	28	373	0	1	1
102	1	3	2	0	28	373	0	1	1
102	1	1	3	0	28	373	0	1	1
102	1	4	4	0	28	373	0	1	1
102	1	2	7	0	28	373	0	1	1
102	1	6	8	0	28	373	0	1	1
103	1	5	1	0	28	373	0	1	1
103	1	3	2	0	28	373	0	1	1
103	1	1	3	0	28	373	0	1	1
103	1	4	4	0	28	373	0	1	1
103	1	2	7	0	28	373	0	1	1
103	1	6	8	0	28	373	0	1	1
104	1	5	1	0	28	373	0	1	1
104	1	3	2	0	28	373	0	1	1
104	1	1	3	0	28	373	0	1	1
104	1	4	4	0	28	373	0	1	1
104	1	2	7	0	28	373	0	1	1
104	1	6	8	0	28	373	0	1	1
105	1	5	1	0	28	373	0	1	1
105	1	3	2	0	28	373	0	1	1
105	1	1	3	0	28	373	0	1	1
105	1	4	4	0	28	373	0	1	1
105	1	2	7	0	28	373	0	1	1
105	1	6	8	0	28	373	0	1	1
106	1	5	1	0	28	373	0	1	1
106	1	3	2	0	28	373	0	1	1
106	1	1	3	0	28	373	0	1	1
106	1	4	4	0	28	373	0	1	1
106	1	2	7	0	28	373	0	1	1
106	1	6	8	0	28	373	0	1	1
107	1	5	1	0	28	373	0	1	1
107	1	3	2	0	28	373	0	1	1
107	1	1	3	0	28	373	0	1	1
107	1	4	4	0	28	373	0	1	1
107	1	2	7	0	28	373	0	1	1
107	1	6	8	0	28	373	0	1	1
108	1	5	1	0	28	373	0	1	1
108	1	3	2	0	28	373	0	1	1
108	1	1	3	0	28	373	0	1	1
108	1	4	4	0	28	373	0	1	1
108	1	2	7	0	28	373	0	1	1
108	1	6	8	0	28	373	0	1	1
109	1	5	1	0	28	373	0	1	1
109	1	3	2	0	28	373	0	1	1
109	1	1	3	0	28	373	0	1	1
109	1	4	4	0	28	373	0	1	1
109	1	2	7	0	28	373	0	1	1
109	1	6	8	0	28	373	0	1	1
110	1	5	1	0	28	373	0	1	1
110	1	3	2	0	28	373	0	1	1
110	1	1	3	0	28	373	0	1	1
110	1	4	4	0	28	373	0	1	1
110	1	2	7	0	28	373	0	1	1
110	1	6	8	0	28	373	0	1	1
111	1	5	1	0	28	373	0	1	1
111	1	3	2	0	28	373	0	1	1
111	1	1	3	0	28	373	0	1	1
111	1	4	4	0	28	373	0	1	1
111	1	2	7	0	28	373	0	1	1
111	1	6	8	0	28	373	0	1	1
112	1	5	1	0	28	373	0	1	1
112	1	3	2	0	28	373	0	1	1
112	1	1	3	0	28	373	0	1	1
112	1	4	4	0	28	373	0	1	1
112	1	2	7	0	28	373	0	1	1
112	1	6	8	0	28	373	0	1	1
113	1	5	1	0	28	373	0	1	1
113	1	3	2	0	28	373	0	1	1
113	1	1	3	0	28	373	0	1	1
113	1	4	4	0	28	373	0	1	1
113	1	2	7	0	28	373	0	1	1
113	1	6	8	0	28	373	0	1	1
114	1	5	1	0	28	373	0	1	1
114	1	3	2	0	28	373	0	1	1
114	1	1	3	0	28	373	0	1	1
114	1	4	4	0	28	373	0	1	1
114	1	2	7	0	28	373	0	1	1
114	1	6	8	0	28	373	0	1	1
115	1	5	1	0	28	373	0	1	1
115	1	3	2	0	28	373	0	1	1
115	1	1	3	0	28	373	0	1	1
115	1	4	4	0	28	373	0	1	1
115	1	2	7	0	28	373	0	1	1
115	1	6	8	0	28	373	0	1	1
116	1	5	1	0	28	373	0	1	1
116	1	3	2	0	28	373	0	1	1
116	1	1	3	0	28	373	0	1	1
116	1	4	4	0	28	373	0	1	1
116	1	2	7	0	28	373	0	1	1
116	1	6	8	0	28	373	0	1	1
117	1	5	1	0	28	373	0	1	1
117	1	3	2	0	28	373	0	1	1
117	1	1	3	0	28	373	0	1	1
117	1	4	4	0	28	373	0	1	1
117	1	2	7	0	28	373	0	1	1
117	1	6	8	0	28	373	0	1	1
118	1	5	1	0	28	373	0	1	1
118	1	3	2	0	28	373	0	1	1
118	1	1	3	0	28	373	0	1	1
118	1	4	4	0	28	373	0	1	1
118	1	2	7	0	28	373	0	1	1
118	1	6	8	0	28	373	0	1	1
119	1	5	1	0	28	373	0	1	1
119	1	3	2	0	28	373	0	1	1
119	1	1	3	0	28	373	0	1	1
119	1	4	4	0	28	373	0	1	1
119	1	2	7	0	28	373	0	1	1
119	1	6	8	0	28	373	0	1	1
120	1	5	1	0	28	373	0	1	1
120	1	3	2	0	28	373	0	1	1
120	1	1	3	0	28	373	0	1	1
120	1	4	4	0	28	373	0	1	1
120	1	2	7	0	28	373	0	1	1
120	1	6	8	0	28	373	0	1	1
121	1	5	1	0	28	373	0	1	1
121	1	3	2	0	28	373	0	1	1
121	1	1	3	0	28	373	0	1	1
121	1	4	4	0	28	373	0	1	1
121	1	2	7	0	28	373	0	1	1
121	1	6	8	0	28	373	0	1	1
122	1	5	1	0	28	373	0	1	1
122	1	3	2	0	28	373	0	1	1
122	1	1	3	0	28	373	0	1	1
122	1	4	4	0	28	373	0	1	1
122	1	2	7	0	28	373	0	1	1
122	1	6	8	0	28	373	0	1	1
123	1	5	1	0	28	373	0	1	1
123	1	3	2	0	28	373	0	1	1
123	1	1	3	0	28	373	0	1	1
123	1	4	4	0	28	373	0	1	1
123	1	2	7	0	28	373	0	1	1
123	1	6	8	0	28	373	0	1	1
124	1	5	1	0	28	373	0	1	1
124	1	3	2	0	28	373	0	1	1
124	1	1	3	0	28	373	0	1	1
124	1	4	4	0	28	373	0	1	1
124	1	2	7	0	28	373	0	1	1
124	1	6	8	0	28	373	0	1	1
125	1	5	1	0	28	373	0	1	1
125	1	3	2	0	28	373	0	1	1
125	1	1	3	0	28	373	0	1	1
125	1	4	4	0	28	373	0	1	1
125	1	2	7	0	28	373	0	1	1
125	1	6	8	0	28	373	0	1	1
126	1	5	1	0	28	373	0	1	1
126	1	3	2	0	28	373	0	1	1
126	1	1	3	0	28	373	0	1	1
126	1	4	4	0	28	373	0	1	1
126	1	2	7	0	28	373	0	1	1
126	1	6	8	0	28	373	0	1	1
127	1	5	1	0	28	373	0	1	1
127	1	3	2	0	28	373	0	1	1
127	1	1	3	0	28	373	0	1	1
127	1	4	4	0	28	373	0	1	1
127	1	2	7	0	28	373	0	1	1
127	1	6	8	0	28	373	0	1	1
128	1	5	1	0	28	373	0	1	1
128	1	3	2	0	28	373	0	1	1
128	1	1	3	0	28	373	0	1	1
128	1	4	4	0	28	373	0	1	1
128	1	2	7	0	28	373	0	1	1
128	1	6	8	0	28	373	0	1	1
129	1	5	1	0	28	373	0	1	1
129	1	3	2	0	28	373	0	1	1
129	1	1	3	0	28	373	0	1	1
129	1	4	4	0	28	373	0	1	1
129	1	2	7	0	28	373	0	1	1
129	1	6	8	0	28	373	0	1	1
130	1	5	1	0	28	373	0	1	1
130	1	3	2	0	28	373	0	1	1
130	1	1	3	0	28	373	0	1	1
130	1	4	4	0	28	373	0	1	1
130	1	2	7	0	28	373	0	1	1
130	1	6	8	0	28	373	0	1	1
131	1	5	1	0	28	373	0	1	1
131	1	3	2	0	28	373	0	1	1
131	1	1	3	0	28	373	0	1	1
131	1	4	4	0	28	373	0	1	1
131	1	2	7	0	28	373	0	1	1
131	1	6	8	0	28	373	0	1	1
132	1	5	1	0	28	373	0	1	1
132	1	3	2	0	28	373	0	1	1
132	1	1	3	0	28	373	0	1	1
132	1	4	4	0	28	373	0	1	1
132	1	2	7	0	28	373	0	1	1
132	1	6	8	0	28	373	0	1	1
133	1	5	1	0	28	373	0	1	1
133	1	3	2	0	28	373	0	1	1
133	1	1	3	0	28	373	0	1	1
133	1	4	4	0	28	373	0	1	1
133	1	2	7	0	28	373	0	1	1
133	1	6	8	0	28	373	0	1	1
134	1	5	1	0	28	373	0	1	1
134	1	3	2	0	28	373	0	1	1
134	1	1	3	0	28	373	0	1	1
134	1	4	4	0	28	373	0	1	1
134	1	2	7	0	28	373	0	1	1
134	1	6	8	0	28	373	0	1	1
135	1	5	1	0	28	373	0	1	1
135	1	3	2	0	28	373	0	1	1
135	1	1	3	0	28	373	0	1	1
135	1	4	4	0	28	373	0	1	1
135	1	2	7	0	28	373	0	1	1
135	1	6	8	0	28	373	0	1	1
136	1	5	1	0	28	373	0	1	1
136	1	3	2	0	28	373	0	1	1
136	1	1	3	0	28	373	0	1	1
136	1	4	4	0	28	373	0	1	1
136	1	2	7	0	28	373	0	1	1
136	1	6	8	0	28	373	0	1	1
137	1	5	1	0	28	373	0	1	1
137	1	3	2	0	28	373	0	1	1
137	1	1	3	0	28	373	0	1	1
137	1	4	4	0	28	373	0	1	1
137	1	2	7	0	28	373	0	1	1
137	1	6	8	0	28	373	0	1	1
138	1	5	1	0	28	373	0	1	1
138	1	3	2	0	28	373	0	1	1
138	1	1	3	0	28	373	0	1	1
138	1	4	4	0	28	373	0	1	1
138	1	2	7	0	28	373	0	1	1
138	1	6	8	0	28	373	0	1	1
139	1	5	1	0	28	373	0	1	1
139	1	3	2	0	28	373	0	1	1
139	1	1	3	0	28	373	0	1	1
139	1	4	4	0	28	373	0	1	1
139	1	2	7	0	28	373	0	1	1
139	1	6	8	0	28	373	0	1	1
140	1	5	1	0	28	373	0	1	1
140	1	3	2	0	28	373	0	1	1
140	1	1	3	0	28	373	0	1	1
140	1	4	4	0	28	373	0	1	1
140	1	2	7	0	28	373	0	1	1
140	1	6	8	0	28	373	0	1	1
141	1	5	1	0	28	373	0	1	1
141	1	3	2	0	28	373	0	1	1
141	1	1	3	0	28	373	0	1	1
141	1	4	4	0	28	373	0	1	1
141	1	2	7	0	28	373	0	1	1
141	1	6	8	0	28	373	0	1	1
142	1	5	1	0	28	373	0	1	1
142	1	3	2	0	28	373	0	1	1
142	1	1	3	0	28	373	0	1	1
142	1	4	4	0	28	373	0	1	1
142	1	2	7	0	28	373	0	1	1
142	1	6	8	0	28	373	0	1	1
143	1	5	1	0	28	373	0	1	1
143	1	3	2	0	28	373	0	1	1
143	1	1	3	0	28	373	0	1	1
143	1	4	4	0	28	373	0	1	1
143	1	2	7	0	28	373	0	1	1
143	1	6	8	0	28	373	0	1	1
144	1	5	1	0	28	373	0	1	1
144	1	3	2	0	28	373	0	1	1
144	1	1	3	0	28	373	0	1	1
144	1	4	4	0	28	373	0	1	1
144	1	2	7	0	28	373	0	1	1
144	1	6	8	0	28	373	0	1	1
145	1	5	1	0	28	373	0	1	1
145	1	3	2	0	28	373	0	1	1
145	1	1	3	0	28	373	0	1	1
145	1	4	4	0	28	373	0	1	1
145	1	2	7	0	28	373	0	1	1
145	1	6	8	0	28	373	0	1	1
146	1	5	1	0	28	373	0	1	1
146	1	3	2	0	28	373	0	1	1
146	1	1	3	0	28	373	0	1	1
146	1	4	4	0	28	373	0	1	1
146	1	2	7	0	28	373	0	1	1
146	1	6	8	0	28	373	0	1	1
147	1	5	1	0	28	373	0	1	1
147	1	3	2	0	28	373	0	1	1
147	1	1	3	0	28	373	0	1	1
147	1	4	4	0	28	373	0	1	1
147	1	2	7	0	28	373	0	1	1
147	1	6	8	0	28	373	0	1	1
148	1	5	1	0	28	373	0	1	1
148	1	3	2	0	28	373	0	1	1
148	1	1	3	0	28	373	0	1	1
148	1	4	4	0	28	373	0	1	1
148	1	2	7	0	28	373	0	1	1
148	1	6	8	0	28	373	0	1	1
149	1	5	1	0	28	373	0	1	1
149	1	3	2	0	28	373	0	1	1
149	1	1	3	0	28	373	0	1	1
149	1	4	4	0	28	373	0	1	1
149	1	2	7	0	28	373	0	1	1
149	1	6	8	0	28	373	0	1	1
